property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0.0,41.0,2,2,2.0,1.0,1492.0,0,0,1,2.0,1.0,1.2
0.0,100.0,2,2,2.0,3.0,667.78,0,0,2,2.0,2.0,0.44
1.0,21.0,4,5,2.0,2.0,4950.0,0,0,1,1.0,1.0,4.5
0.0,109.0,3,2,2.0,1.0,808.78,0,0,2,2.0,0.0,0.55
1.0,36.0,1,1,1.0,3.0,480.0,0,0,1,1.0,1.0,0.37
0.0,83.0,2,2,3.0,1.0,1400.0,0,0,1,2.0,2.0,1.15
0.0,51.0,3,3,2.0,2.0,1640.0,0,0,0,2.0,0.0,2.75
0.0,11.0,2,2,1.0,3.0,493.69,0,0,1,1.0,2.0,0.36
0.0,82.0,3,3,3.0,1.0,1523.38,1,0,1,1.0,2.0,1.63
0.0,65.0,1,1,1.0,2.0,472.97,0,0,1,1.0,1.0,0.52
1.0,81.0,3,2,1.0,2.0,900.0,0,0,1,1.0,1.0,0.45
1.0,51.0,7,7,4.0,0.0,2475.0,1,1,0,0.0,2.0,7.0
0.0,16.0,3,3,4.0,3.0,1700.0,1,0,1,2.0,0.0,1.25
0.0,73.0,4,4,4.0,4.0,3950.0,0,0,1,2.0,0.0,7.9
0.0,111.0,2,2,1.0,3.0,497.78,0,0,1,2.0,2.0,0.27
0.0,72.0,4,4,4.0,0.0,3907.21,0,0,1,2.0,2.0,6.5
0.0,20.0,2,2,1.0,1.0,800.0,0,0,0,1.0,1.0,0.6
0.0,80.0,3,3,1.0,3.0,1412.61,0,0,2,2.0,0.0,1.29
1.0,22.0,4,4,4.0,0.0,3150.0,0,0,1,1.0,1.0,6.5
0.0,6.0,2,2,2.0,3.0,824.32,0,0,1,2.0,0.0,0.97
0.0,6.0,2,2,2.0,3.0,1094.59,0,0,1,2.0,2.0,1.26
0.0,72.0,2,2,3.0,4.0,1675.56,0,0,1,2.0,0.0,2.15
0.0,83.0,2,2,3.0,3.0,1402.22,0,0,1,1.0,0.0,1.25
1.0,22.0,5,5,2.0,0.0,3420.0,1,0,2,1.0,2.0,6.46
0.0,103.0,2,2,2.0,4.0,1230.0,0,0,1,1.0,1.0,1.0
0.0,111.0,2,2,2.0,1.0,1127.93,0,0,1,1.0,2.0,0.85
0.0,10.0,1,1,1.0,1.0,777.78,0,0,1,2.0,0.0,0.46
1.0,35.0,10,10,4.0,3.0,8055.56,0,0,1,1.0,1.0,13.0
1.0,59.0,4,4,4.0,0.0,2700.0,1,0,2,2.0,1.0,11.0
1.0,77.0,6,7,4.0,0.0,3600.0,1,0,2,1.0,0.0,8.0
0.0,19.0,2,2,2.0,3.0,1423.42,0,0,1,2.0,2.0,1.75
1.0,13.0,5,6,3.0,3.0,4500.0,1,1,1,2.0,2.0,12.5
1.0,9.0,3,2,1.0,0.0,3888.89,0,0,1,1.0,1.0,1.15
0.0,13.0,3,4,4.0,3.0,1797.0,1,0,1,0.0,2.0,1.75
0.0,42.0,3,2,3.0,1.0,833.33,0,0,1,1.0,1.0,0.85
0.0,18.0,4,6,4.0,3.0,3655.0,1,0,2,0.0,2.0,5.6
1.0,55.0,3,4,2.0,0.0,1467.0,0,0,1,1.0,1.0,4.3
0.0,113.0,1,1,1.0,3.0,437.78,0,0,1,1.0,1.0,0.21
0.0,107.0,3,3,3.0,0.0,1571.11,0,0,1,1.0,2.0,0.65
0.0,99.0,3,4,4.0,3.0,2398.0,1,0,2,0.0,0.0,1.99
0.0,91.0,3,4,4.0,1.0,1653.86,1,0,1,2.0,2.0,1.7
0.0,6.0,3,3,4.0,3.0,2250.0,1,0,2,2.0,1.0,1.85
1.0,33.0,4,4,4.0,2.0,2700.0,1,1,1,2.0,1.0,8.9
1.0,52.0,7,8,4.0,2.0,9000.0,1,1,2,1.0,2.0,11.5
0.0,6.0,3,3,4.0,3.0,1456.0,0,1,1,2.0,1.0,2.0
0.0,3.0,4,4,2.0,4.0,3888.89,1,0,2,2.0,2.0,4.0
0.0,71.0,3,3,3.0,0.0,1531.53,0,0,2,2.0,0.0,2.0
1.0,9.0,2,4,0.0,0.0,56.0,0,0,1,1.0,1.0,0.55
0.0,19.0,3,3,4.0,3.0,1890.0,0,0,1,0.0,2.0,2.45
0.0,99.0,3,4,2.0,3.0,1616.0,1,0,2,1.0,2.0,1.25
0.0,113.0,2,2,1.0,1.0,590.0,0,0,1,2.0,0.0,0.42
0.0,12.0,4,4,4.0,3.0,2631.0,1,0,1,2.0,2.0,2.08
0.0,99.0,2,2,2.0,3.0,1050.0,0,0,1,0.0,2.0,0.55
0.0,95.0,3,3,3.0,3.0,1800.0,0,0,2,0.0,2.0,1.28
0.0,16.0,4,5,3.0,3.0,3063.06,1,0,1,0.0,2.0,3.6
0.0,71.0,3,3,3.0,4.0,1721.11,0,0,1,1.0,1.0,2.17
0.0,57.0,3,4,3.0,3.0,2060.0,0,0,2,1.0,2.0,2.55
0.0,8.0,4,4,4.0,1.0,2837.84,1,0,1,1.0,0.0,2.5
0.0,80.0,3,3,1.0,3.0,1385.59,0,0,1,2.0,0.0,1.36
1.0,83.0,4,4,4.0,3.0,5500.0,1,1,1,2.0,2.0,4.02
0.0,78.0,3,3,2.0,1.0,1547.54,0,1,2,0.0,2.0,1.8
0.0,36.0,2,2,2.0,2.0,900.0,0,0,1,2.0,1.0,0.58
0.0,105.0,3,3,4.0,3.0,1929.0,1,0,1,2.0,2.0,1.25
1.0,32.0,5,3,2.0,2.0,1350.0,0,1,1,1.0,2.0,4.5
0.0,105.0,4,4,4.0,0.0,2129.73,1,0,2,2.0,0.0,1.65
0.0,49.0,1,1,1.0,3.0,500.0,0,0,1,1.0,1.0,0.21
0.0,94.0,2,2,3.0,3.0,700.0,0,0,1,2.0,2.0,0.5
0.0,100.0,2,2,1.0,3.0,1225.23,0,0,1,2.0,2.0,0.67
0.0,103.0,2,2,2.0,4.0,1225.56,0,0,1,1.0,1.0,0.85
0.0,41.0,2,2,4.0,4.0,1247.75,0,0,1,1.0,2.0,0.95
0.0,6.0,3,3,3.0,3.0,1524.32,0,0,1,2.0,1.0,1.76
0.0,59.0,3,3,3.0,0.0,2400.0,1,0,1,2.0,2.0,2.75
0.0,7.0,2,2,2.0,3.0,1361.0,0,0,1,1.0,2.0,0.8
0.0,2.0,3,2,2.0,0.0,1495.5,0,0,1,1.0,2.0,0.75
0.0,11.0,2,2,3.0,3.0,1381.98,0,0,1,2.0,2.0,1.02
0.0,80.0,3,3,1.0,3.0,1708.89,0,0,1,0.0,0.0,1.38
0.0,111.0,2,1,2.0,1.0,510.21,0,0,1,2.0,2.0,0.3
0.0,11.0,2,2,2.0,3.0,626.13,0,0,0,1.0,2.0,0.38
0.0,27.0,2,2,3.0,0.0,1274.77,0,0,1,2.0,1.0,0.98
0.0,105.0,3,3,4.0,3.0,1700.0,0,0,1,2.0,2.0,1.3
1.0,30.0,9,9,4.0,0.0,4200.0,1,0,2,1.0,2.0,5.5
0.0,77.0,3,3,4.0,3.0,2047.0,0,1,2,0.0,2.0,3.0
0.0,57.0,3,4,4.0,0.0,2252.0,1,0,2,2.0,1.0,2.64
0.0,41.0,4,4,4.0,2.0,4808.89,1,0,2,2.0,0.0,3.25
0.0,0.0,3,3,3.0,1.0,1521.62,0,0,1,1.0,1.0,1.6
1.0,52.0,9,9,4.0,3.0,2700.0,1,0,0,1.0,2.0,7.85
0.0,72.0,5,7,3.0,3.0,4967.57,1,0,2,0.0,2.0,10.75
0.0,19.0,3,4,3.0,3.0,1930.0,1,0,1,0.0,2.0,2.35
0.0,79.0,2,2,3.0,1.0,1241.37,0,0,1,2.0,0.0,1.1
0.0,8.0,3,3,3.0,4.0,1521.62,0,0,1,1.0,1.0,1.75
0.0,57.0,3,3,3.0,2.0,1555.56,1,0,1,1.0,2.0,1.79
0.0,79.0,3,3,4.0,3.0,1845.0,0,0,2,2.0,0.0,1.8
0.0,61.0,4,3,3.0,0.0,2086.34,1,0,0,2.0,2.0,2.0
0.0,91.0,2,2,3.0,3.0,1404.5,0,0,1,0.0,2.0,1.33
0.0,105.0,2,3,2.0,3.0,1502.22,0,0,2,1.0,2.0,0.7
0.0,97.0,3,4,3.0,3.0,1546.97,1,1,2,0.0,2.0,1.8
0.0,94.0,2,2,2.0,4.0,1194.44,0,0,1,1.0,1.0,0.96
0.0,76.0,3,3,3.0,3.0,1800.0,1,1,1,2.0,0.0,3.2
0.0,87.0,2,2,2.0,3.0,1504.88,0,0,2,0.0,0.0,1.6
1.0,113.0,2,3,2.0,1.0,1053.0,0,0,2,1.0,1.0,1.55
0.0,14.0,3,3,3.0,0.0,1833.33,0,0,1,1.0,1.0,1.1
0.0,10.0,3,4,3.0,3.0,1305.0,1,0,1,1.0,2.0,1.15
0.0,89.0,3,3,3.0,3.0,1822.0,0,0,1,1.0,0.0,1.2
0.0,27.0,1,1,1.0,0.0,450.0,0,0,2,1.0,2.0,0.4
0.0,90.0,3,3,2.0,4.0,2813.0,1,0,1,2.0,0.0,4.75
1.0,63.0,4,4,0.0,0.0,2430.0,0,0,1,1.0,1.0,5.7
0.0,6.0,3,4,4.0,3.0,1750.0,1,0,2,0.0,2.0,1.7
1.0,30.0,3,3,2.0,0.0,2430.0,1,0,2,2.0,1.0,4.0
0.0,80.0,3,3,3.0,3.0,1632.43,0,0,1,1.0,0.0,2.07
0.0,80.0,4,4,1.0,3.0,2185.56,0,0,1,2.0,0.0,2.0
0.0,109.0,3,3,4.0,3.0,1750.0,0,0,1,1.0,0.0,0.92
0.0,18.0,3,5,2.0,3.0,3000.0,1,0,1,2.0,0.0,4.25
0.0,107.0,4,4,4.0,3.0,1920.0,1,0,1,1.0,2.0,1.9
0.0,78.0,2,2,2.0,3.0,581.11,0,0,1,2.0,2.0,0.55
0.0,75.0,4,4,4.0,3.0,1975.0,1,0,2,0.0,1.0,2.85
0.0,19.0,2,2,3.0,1.0,1276.0,0,0,1,0.0,1.0,1.55
0.0,107.0,2,2,3.0,4.0,843.84,0,0,1,1.0,1.0,0.78
0.0,83.0,3,4,4.0,3.0,1706.0,0,0,0,1.0,0.0,1.75
0.0,113.0,2,2,1.0,1.0,668.89,0,0,2,2.0,1.0,0.4
0.0,82.0,3,5,3.0,3.0,1523.38,1,0,1,2.0,2.0,1.66
1.0,85.0,5,5,4.0,3.0,3653.0,1,0,2,1.0,0.0,3.09
0.0,80.0,2,2,2.0,0.0,1100.0,0,0,1,1.0,2.0,0.75
0.0,17.0,4,6,4.0,3.0,4054.05,1,0,2,2.0,2.0,5.25
0.0,103.0,3,2,3.0,0.0,1396.4,0,1,2,2.0,2.0,1.55
0.0,97.0,2,2,2.0,3.0,850.0,0,0,2,0.0,2.0,0.78
0.0,69.0,3,2,2.0,0.0,111.11,0,0,1,2.0,1.0,0.48
0.0,7.0,2,2,3.0,3.0,1335.44,0,1,2,0.0,2.0,1.01
1.0,49.0,3,3,2.0,3.0,1350.0,0,0,1,1.0,1.0,0.55
0.0,113.0,3,2,2.0,1.0,1080.0,0,0,1,1.0,2.0,0.85
0.0,113.0,3,2,2.0,4.0,1009.01,0,0,1,2.0,1.0,0.9
0.0,6.0,3,3,3.0,3.0,1311.58,1,0,1,2.0,2.0,1.35
0.0,65.0,4,4,3.0,3.0,2247.75,0,0,2,1.0,2.0,2.0
0.0,13.0,3,3,1.0,0.0,2418.89,0,0,1,1.0,2.0,1.38
0.0,77.0,1,1,1.0,3.0,826.0,0,0,1,1.0,0.0,0.95
0.0,99.0,2,2,4.0,3.0,1487.09,0,1,1,2.0,2.0,1.2
0.0,82.0,2,2,2.0,4.0,986.49,0,0,1,1.0,2.0,0.53
0.0,97.0,3,3,2.0,0.0,1500.0,0,0,2,2.0,0.0,1.12
0.0,94.0,2,2,3.0,1.0,1225.23,0,0,1,2.0,2.0,0.9
1.0,76.0,4,4,4.0,3.0,5200.0,1,1,2,2.0,1.0,9.0
0.0,6.0,3,3,3.0,1.0,1612.01,0,0,2,0.0,2.0,1.95
1.0,9.0,3,3,1.0,0.0,1125.0,0,0,1,1.0,1.0,1.3
0.0,105.0,2,2,3.0,3.0,1225.0,0,0,2,1.0,0.0,0.65
0.0,109.0,1,1,1.0,1.0,405.26,0,0,1,1.0,2.0,0.26
0.0,100.0,3,4,3.0,3.0,1707.21,1,0,1,2.0,2.0,1.65
0.0,42.0,3,2,2.0,1.0,848.05,0,0,1,1.0,1.0,0.82
0.0,8.0,4,4,4.0,3.0,2837.84,1,0,1,0.0,0.0,2.62
1.0,83.0,4,4,4.0,0.0,2610.0,1,1,1,2.0,2.0,4.6
0.0,94.0,3,4,4.0,3.0,2507.09,1,0,2,2.0,2.0,2.35
0.0,95.0,4,6,4.0,3.0,4405.41,1,0,2,2.0,0.0,3.0
0.0,12.0,2,3,3.0,3.0,978.0,0,0,1,2.0,2.0,0.98
0.0,107.0,3,3,3.0,3.0,1473.33,0,0,1,2.0,1.0,0.71
0.0,113.0,2,2,1.0,1.0,698.89,0,0,1,2.0,1.0,0.35
0.0,106.0,2,2,2.0,3.0,1145.65,0,1,1,2.0,2.0,0.87
0.0,107.0,3,4,3.0,0.0,1777.78,0,0,1,2.0,1.0,0.75
0.0,95.0,4,5,4.0,3.0,2283.78,1,0,1,2.0,0.0,1.38
0.0,112.0,4,3,4.0,0.0,2055.56,0,0,1,1.0,2.0,1.5
0.0,41.0,2,2,2.0,4.0,1275.0,0,0,1,1.0,2.0,1.1
0.0,113.0,2,2,2.0,3.0,640.0,0,0,1,1.0,2.0,0.26
0.0,85.0,4,5,4.0,0.0,3364.26,1,1,1,2.0,2.0,3.1
1.0,36.0,4,1,0.0,0.0,603.0,0,0,1,1.0,1.0,0.92
1.0,13.0,5,6,2.0,3.0,5400.0,1,0,1,0.0,1.0,7.0
0.0,103.0,2,2,2.0,1.0,1225.56,1,0,1,1.0,2.0,0.95
0.0,18.0,4,5,3.0,3.0,4800.0,0,0,1,2.0,0.0,6.5
1.0,13.0,4,6,4.0,1.0,3600.0,1,1,1,0.0,2.0,8.48
1.0,65.0,10,10,4.0,3.0,8286.0,1,0,0,2.0,2.0,8.0
0.0,113.0,2,2,2.0,3.0,711.11,0,0,1,1.0,2.0,0.3
1.0,13.0,5,6,4.0,3.0,3600.0,1,1,2,2.0,1.0,9.4
0.0,80.0,3,3,1.0,3.0,1385.59,0,0,2,0.0,0.0,1.4
0.0,91.0,2,2,3.0,1.0,1378.38,0,0,1,1.0,2.0,0.95
0.0,94.0,4,4,4.0,3.0,6239.64,1,0,2,2.0,0.0,4.7
0.0,113.0,2,1,0.0,3.0,476.0,0,0,1,1.0,1.0,0.32
0.0,113.0,3,3,4.0,3.0,1600.0,0,0,1,0.0,2.0,1.07
0.0,97.0,3,3,2.0,3.0,1777.78,1,0,2,1.0,2.0,1.19
0.0,19.0,3,3,3.0,1.0,2098.0,1,0,1,0.0,2.0,2.33
0.0,109.0,2,2,2.0,1.0,571.11,0,0,1,1.0,2.0,0.4
0.0,94.0,3,3,4.0,3.0,1550.0,1,0,0,1.0,0.0,2.35
0.0,94.0,3,4,4.0,3.0,1760.0,1,0,0,0.0,0.0,2.34
1.0,13.0,4,4,4.0,1.0,2430.0,1,0,1,2.0,1.0,5.5
0.0,45.0,3,4,3.0,3.0,1656.46,1,0,1,1.0,2.0,0.98
1.0,92.0,2,2,2.0,0.0,585.0,0,0,1,1.0,1.0,0.59
0.0,8.0,2,2,3.0,3.0,85.9,0,0,1,2.0,0.0,0.82
0.0,2.0,3,3,4.0,0.0,1900.0,1,0,1,2.0,2.0,0.86
1.0,56.0,4,4,1.0,3.0,3240.0,0,0,1,1.0,1.0,8.5
0.0,62.0,3,3,4.0,4.0,2605.41,0,0,1,1.0,1.0,5.6
1.0,49.0,2,3,1.0,0.0,675.0,0,0,1,1.0,1.0,0.8
0.0,77.0,3,4,3.0,1.0,2011.61,1,0,2,0.0,2.0,3.32
0.0,83.0,3,3,3.0,1.0,2000.0,1,0,2,0.0,0.0,2.55
0.0,107.0,2,2,3.0,4.0,1189.19,0,0,1,1.0,0.0,0.6
0.0,82.0,3,4,4.0,1.0,1914.41,1,0,1,2.0,0.0,1.65
0.0,59.0,3,3,3.0,0.0,2600.0,1,0,2,0.0,2.0,2.92
0.0,113.0,3,3,3.0,3.0,1344.44,0,0,1,0.0,1.0,0.78
1.0,9.0,3,3,3.0,3.0,1050.0,0,0,1,1.0,1.0,0.43
1.0,65.0,5,5,4.0,0.0,1449.0,0,0,1,1.0,2.0,3.6
0.0,105.0,2,2,3.0,1.0,1171.17,0,0,1,1.0,0.0,0.7
0.0,99.0,2,2,3.0,3.0,1477.48,0,0,2,0.0,0.0,1.2
0.0,63.0,4,3,4.0,2.0,1900.0,0,0,2,1.0,2.0,1.75
0.0,111.0,2,2,1.0,3.0,605.56,0,0,1,2.0,2.0,0.35
0.0,46.0,3,3,4.0,4.0,1554.05,0,0,1,2.0,2.0,1.1
0.0,13.0,3,3,4.0,3.0,1466.0,0,0,1,1.0,2.0,1.4
0.0,45.0,3,5,4.0,3.0,1400.0,1,0,1,1.0,2.0,0.99
0.0,80.0,4,4,4.0,0.0,2162.16,1,0,1,1.0,2.0,2.6
0.0,71.0,2,2,2.0,3.0,1533.33,1,0,1,2.0,0.0,1.6
0.0,100.0,2,2,1.0,1.0,1225.23,0,0,2,1.0,0.0,0.87
0.0,101.0,3,3,3.0,3.0,1993.33,0,0,1,1.0,0.0,1.45
0.0,91.0,2,2,4.0,1.0,1217.12,0,0,2,1.0,2.0,1.1
1.0,66.0,4,5,2.0,2.0,2700.0,1,0,2,1.0,1.0,6.0
0.0,97.0,4,4,3.0,0.0,1965.47,1,0,1,2.0,0.0,1.25
0.0,80.0,4,4,2.0,3.0,1810.81,0,0,2,2.0,2.0,1.75
0.0,83.0,3,3,4.0,3.0,1333.33,0,0,1,2.0,1.0,0.97
0.0,100.0,3,4,3.0,3.0,1333.33,0,0,1,1.0,1.0,1.25
0.0,106.0,2,2,2.0,3.0,1180.18,0,0,0,2.0,0.0,0.9
1.0,20.0,3,3,1.0,0.0,1872.0,0,0,1,1.0,2.0,3.71
0.0,45.0,2,2,2.0,3.0,833.33,0,0,1,1.0,2.0,0.42
1.0,69.0,3,2,1.0,2.0,612.0,0,0,1,1.0,1.0,0.66
0.0,27.0,3,4,4.0,0.0,1729.73,1,0,1,2.0,2.0,1.55
0.0,113.0,1,1,1.0,3.0,384.82,0,0,1,2.0,1.0,0.25
0.0,6.0,3,3,3.0,3.0,1311.58,1,0,1,2.0,2.0,1.35
0.0,2.0,3,4,3.0,3.0,2716.67,1,0,1,1.0,2.0,0.75
0.0,45.0,3,3,2.0,1.0,1585.59,0,0,1,1.0,1.0,0.86
0.0,94.0,3,4,4.0,3.0,1891.89,1,0,0,2.0,0.0,2.29
0.0,7.0,2,2,3.0,0.0,1281.98,0,0,1,1.0,2.0,1.2
1.0,52.0,6,6,3.0,3.0,1935.0,1,0,2,1.0,1.0,5.8
0.0,79.0,4,4,4.0,1.0,1800.9,0,0,1,2.0,0.0,1.7
0.0,12.0,3,4,2.0,1.0,2003.0,0,0,1,2.0,2.0,2.9
0.0,111.0,2,1,0.0,1.0,500.0,0,0,1,1.0,0.0,0.3
0.0,74.0,2,2,2.0,4.0,1372.22,0,0,1,1.0,2.0,1.4
0.0,105.0,4,4,4.0,3.0,2450.6,1,1,1,0.0,0.0,1.95
0.0,107.0,4,3,2.0,1.0,1983.0,0,0,1,2.0,0.0,0.95
0.0,62.0,3,4,4.0,2.0,2671.17,0,0,1,2.0,1.0,6.5
1.0,27.0,4,4,1.0,3.0,3000.0,0,0,1,1.0,1.0,6.0
0.0,2.0,4,4,4.0,0.0,2945.56,0,0,2,1.0,2.0,1.25
0.0,65.0,1,1,2.0,2.0,666.67,0,0,1,1.0,2.0,0.5
0.0,87.0,3,3,3.0,1.0,1818.02,0,0,2,1.0,0.0,2.2
0.0,107.0,3,4,3.0,3.0,1797.3,1,0,1,1.0,2.0,1.55
0.0,85.0,4,4,4.0,1.0,3000.0,1,0,2,0.0,0.0,5.25
0.0,6.0,4,5,4.0,3.0,2881.08,1,0,1,2.0,2.0,2.5
0.0,67.0,2,2,2.0,3.0,1238.74,0,0,1,1.0,2.0,2.2
0.0,101.0,3,3,3.0,1.0,1644.14,0,0,1,2.0,0.0,1.65
0.0,71.0,2,2,2.0,4.0,1333.33,0,0,1,2.0,1.0,1.47
0.0,2.0,4,5,4.0,1.0,2125.23,1,0,1,1.0,2.0,1.5
0.0,41.0,2,2,2.0,4.0,102.71,0,0,1,1.0,0.0,1.15
0.0,113.0,2,2,2.0,3.0,900.0,0,0,1,1.0,1.0,0.4
1.0,40.0,4,3,3.0,0.0,1449.0,0,1,2,2.0,1.0,3.5
0.0,107.0,4,4,2.0,3.0,2322.22,1,0,1,2.0,0.0,1.12
0.0,82.0,2,2,3.0,3.0,1216.22,0,0,1,1.0,2.0,1.15
0.0,107.0,4,4,3.0,0.0,1893.33,0,0,1,2.0,1.0,0.8
0.0,20.0,3,4,2.0,2.0,2000.0,1,0,1,1.0,1.0,1.15
1.0,9.0,3,3,0.0,0.0,1000.0,0,0,1,1.0,1.0,0.74
0.0,101.0,3,3,4.0,1.0,1582.0,0,0,1,2.0,2.0,2.65
0.0,45.0,4,5,3.0,3.0,2337.84,1,0,1,1.0,2.0,1.4
1.0,59.0,3,3,1.0,0.0,2160.0,1,0,1,0.0,1.0,6.95
1.0,59.0,5,6,4.0,0.0,3240.0,1,1,2,0.0,2.0,10.3
0.0,98.0,3,3,4.0,3.0,1525.0,0,0,1,0.0,0.0,0.9
0.0,27.0,2,2,3.0,0.0,1274.77,0,0,1,2.0,0.0,0.98
0.0,95.0,3,3,3.0,0.0,1230.81,0,0,2,2.0,2.0,0.86
0.0,74.0,3,2,2.0,4.0,630.0,0,0,1,1.0,1.0,0.42
0.0,79.0,2,2,3.0,1.0,935.11,0,0,1,1.0,2.0,1.25
0.0,77.0,3,4,3.0,3.0,2490.0,1,0,2,2.0,0.0,3.5
0.0,107.0,3,2,2.0,3.0,1300.0,0,0,1,1.0,0.0,0.85
0.0,27.0,3,3,4.0,2.0,1603.6,0,0,0,2.0,2.0,1.4
0.0,105.0,2,3,2.0,3.0,1350.0,0,0,1,2.0,1.0,0.8
0.0,41.0,2,2,2.0,1.0,1090.09,0,0,1,1.0,2.0,1.3
0.0,105.0,4,4,4.0,3.0,1995.5,0,0,1,1.0,2.0,1.75
1.0,59.0,5,7,2.0,0.0,7000.0,1,0,0,1.0,2.0,10.0
0.0,65.0,3,3,3.0,0.0,1729.73,0,0,2,2.0,2.0,1.39
0.0,94.0,3,4,4.0,3.0,2090.0,1,0,0,0.0,0.0,2.25
1.0,81.0,4,4,3.0,2.0,2628.0,0,0,1,1.0,2.0,3.85
0.0,76.0,3,4,4.0,0.0,2200.0,1,0,2,2.0,1.0,3.98
1.0,49.0,5,4,3.0,4.0,146.0,0,0,1,1.0,2.0,0.8
0.0,6.0,2,2,3.0,3.0,1232.43,0,0,1,1.0,1.0,1.41
0.0,84.0,2,2,2.0,0.0,1079.28,0,0,2,2.0,2.0,0.95
0.0,41.0,3,3,3.0,2.0,1611.71,0,0,1,2.0,2.0,1.79
1.0,15.0,5,3,0.0,0.0,1300.0,0,0,1,1.0,1.0,0.95
0.0,46.0,2,2,3.0,3.0,1310.0,0,0,1,0.0,2.0,0.8
0.0,94.0,3,3,2.0,3.0,1800.0,1,0,0,0.0,2.0,2.4
0.0,45.0,3,3,4.0,1.0,2211.11,1,0,1,1.0,2.0,1.44
0.0,99.0,3,4,3.0,3.0,2400.0,1,0,1,0.0,2.0,1.93
0.0,75.0,3,3,3.0,4.0,1828.0,0,0,1,2.0,0.0,3.0
1.0,52.0,4,4,2.0,4.0,2430.0,1,1,0,0.0,2.0,5.75
0.0,4.0,2,1,1.0,3.0,1000.0,0,0,1,1.0,1.0,0.28
0.0,11.0,3,3,4.0,3.0,1554.0,0,0,2,0.0,2.0,1.3
0.0,6.0,3,3,3.0,3.0,1409.91,1,0,1,1.0,2.0,1.4
0.0,6.0,3,3,3.0,3.0,1311.58,0,0,2,0.0,2.0,1.5
1.0,56.0,7,7,3.0,0.0,2340.0,0,0,2,1.0,1.0,4.75
0.0,94.0,3,3,4.0,1.0,1920.72,1,0,0,0.0,2.0,2.25
0.0,113.0,2,2,3.0,3.0,1090.09,0,0,1,2.0,2.0,0.67
0.0,78.0,2,2,2.0,3.0,1146.25,0,0,1,2.0,2.0,1.4
0.0,10.0,1,1,1.0,3.0,565.32,0,0,1,2.0,2.0,0.39
1.0,64.0,6,4,3.0,2.0,2700.0,1,0,2,1.0,2.0,5.6
0.0,17.0,3,4,2.0,3.0,2200.0,1,0,1,2.0,2.0,2.58
0.0,90.0,4,4,3.0,3.0,2300.0,1,0,1,2.0,1.0,1.25
1.0,7.0,4,5,0.0,3.0,4700.0,0,0,1,2.0,0.0,3.15
1.0,27.0,3,3,2.0,2.0,594.0,0,0,2,1.0,1.0,1.15
1.0,59.0,4,4,3.0,2.0,4500.0,1,0,2,2.0,2.0,7.45
0.0,107.0,2,2,3.0,4.0,1211.71,0,0,1,1.0,2.0,0.7
1.0,13.0,4,4,4.0,3.0,2430.0,1,1,1,0.0,1.0,6.0
0.0,99.0,4,5,4.0,3.0,2390.0,1,0,1,0.0,2.0,2.2
0.0,41.0,3,3,3.0,4.0,585.59,0,0,1,2.0,1.0,1.4
0.0,13.0,3,2,4.0,3.0,1473.51,0,0,1,2.0,0.0,1.35
0.0,57.0,5,4,4.0,3.0,3204.5,1,0,1,1.0,0.0,4.16
1.0,96.0,5,6,4.0,3.0,5140.0,0,0,1,2.0,2.0,3.85
0.0,77.0,4,4,4.0,3.0,2250.0,1,0,2,2.0,1.0,2.72
0.0,55.0,3,3,3.0,2.0,1901.5,0,0,2,2.0,1.0,1.65
0.0,46.0,2,2,3.0,3.0,1300.0,0,0,1,2.0,1.0,0.8
0.0,107.0,4,3,3.0,4.0,2093.0,1,0,1,2.0,2.0,1.22
0.0,109.0,2,2,1.0,3.0,610.0,0,0,2,2.0,2.0,0.32
0.0,99.0,2,2,1.0,4.0,97.0,0,0,1,1.0,0.0,1.05
0.0,67.0,3,4,3.0,2.0,2164.0,1,0,2,1.0,2.0,4.0
0.0,9.0,3,2,1.0,3.0,1055.56,0,0,2,1.0,1.0,0.45
0.0,35.0,3,4,4.0,3.0,2000.0,1,0,2,0.0,0.0,6.2
1.0,56.0,4,5,2.0,0.0,3222.0,1,1,2,2.0,1.0,7.35
0.0,103.0,2,3,3.0,4.0,1495.5,0,0,1,2.0,2.0,0.8
0.0,109.0,2,2,1.0,3.0,61018.89,0,0,1,1.0,0.0,0.33
0.0,56.0,3,3,1.0,3.0,1611.11,0,0,1,2.0,1.0,1.38
0.0,8.0,3,3,3.0,4.0,1361.92,0,0,2,2.0,0.0,1.9
0.0,100.0,3,3,4.0,3.0,1548.0,0,0,2,0.0,2.0,1.6
0.0,75.0,3,3,3.0,3.0,1486.49,1,0,2,0.0,1.0,2.36
1.0,57.0,4,4,3.0,3.0,2088.0,1,0,2,1.0,2.0,6.75
0.0,8.0,3,4,4.0,3.0,2017.78,1,0,2,2.0,2.0,1.16
0.0,91.0,3,3,4.0,3.0,1655.56,0,0,2,1.0,0.0,1.25
0.0,83.0,3,4,3.0,3.0,2350.0,1,0,1,1.0,0.0,2.8
0.0,6.0,4,4,4.0,3.0,1947.75,0,0,1,2.0,0.0,2.4
0.0,52.0,4,4,3.0,2.0,2570.0,1,0,1,2.0,2.0,5.25
1.0,15.0,3,2,1.0,3.0,127.78,0,0,1,1.0,1.0,0.44
1.0,41.0,4,4,4.0,2.0,7000.0,1,1,1,2.0,1.0,8.0
